Atualizado em: 2026-08-28
"ICAO Empresa Aérea";"Número Voo";"Código Autorização (DI)";"Código Tipo Linha";"ICAO Aeródromo Origem";"ICAO Aeródromo Destino";"Partida Prevista";"Partida Real";"Chegada Prevista";"Chegada Real";"Situação Voo";"Código Justificativa"
"TAP";"0006";"0";"I";"SBSG";"LPPT";"2025-11-27 22:50:00";"2025-11-27 22:44:00";"2025-11-28 06:05:00";"2025-11-28 06:12:00";"REALIZADO";"N/A"
"TAP";"0006";"0";"I";"SBSG";"LPPT";"2025-11-29 22:55:00";"2025-11-29 22:28:00";"2025-11-30 06:10:00";"2025-11-30 05:37:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-01 09:35:00";"2025-11-01 09:52:00";"2025-11-01 17:15:00";"2025-11-01 17:30:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-04 09:35:00";"2025-11-04 09:58:00";"2025-11-04 17:15:00";"2025-11-04 17:06:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-06 09:35:00";"2025-11-06 10:31:00";"2025-11-06 17:15:00";"2025-11-06 17:36:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-08 09:35:00";"2025-11-08 10:10:00";"2025-11-08 17:15:00";"2025-11-08 17:25:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-11 09:35:00";"2025-11-11 10:26:00";"2025-11-11 17:15:00";"2025-11-11 18:14:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-13 09:35:00";"2025-11-13 10:28:00";"2025-11-13 17:15:00";"2025-11-13 17:58:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-15 09:35:00";"2025-11-15 10:04:00";"2025-11-15 17:15:00";"2025-11-15 17:31:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-18 09:35:00";"2025-11-18 10:34:00";"2025-11-18 17:15:00";"2025-11-18 18:00:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-20 09:35:00";"2025-11-20 09:46:00";"2025-11-20 17:15:00";"2025-11-20 17:15:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-22 09:35:00";"2025-11-22 09:49:00";"2025-11-22 17:15:00";"2025-11-22 17:14:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-25 09:35:00";"2025-11-25 10:15:00";"2025-11-25 17:15:00";"2025-11-25 18:00:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-27 09:35:00";"2025-11-27 10:10:00";"2025-11-27 17:15:00";"2025-11-27 17:32:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"LPPT";"SBSG";"2025-11-29 09:35:00";"2025-11-29 10:17:00";"2025-11-29 17:15:00";"2025-11-29 17:59:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-01 18:15:00";"2025-11-01 18:21:00";"2025-11-01 19:20:00";"2025-11-01 19:26:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-04 18:15:00";"2025-11-04 17:57:00";"2025-11-04 19:20:00";"2025-11-04 19:02:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-06 18:15:00";"2025-11-06 18:48:00";"2025-11-06 19:20:00";"2025-11-06 19:55:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-08 18:15:00";"2025-11-08 18:10:00";"2025-11-08 19:20:00";"2025-11-08 19:11:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-11 18:15:00";"2025-11-11 19:01:00";"2025-11-11 19:20:00";"2025-11-11 20:03:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-13 18:15:00";"2025-11-13 18:40:00";"2025-11-13 19:20:00";"2025-11-13 19:43:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-15 18:15:00";"2025-11-15 18:12:00";"2025-11-15 19:20:00";"2025-11-15 19:14:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-18 18:15:00";"2025-11-18 18:59:00";"2025-11-18 19:20:00";"2025-11-18 20:03:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-20 18:15:00";"2025-11-20 17:58:00";"2025-11-20 19:20:00";"2025-11-20 18:54:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-22 18:15:00";"2025-11-22 17:58:00";"2025-11-22 19:20:00";"2025-11-22 19:04:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-25 18:15:00";"2025-11-25 18:51:00";"2025-11-25 19:20:00";"2025-11-25 19:57:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-27 18:15:00";"2025-11-27 18:12:00";"2025-11-27 19:20:00";"2025-11-27 19:15:00";"REALIZADO";"N/A"
"TAP";"0007";"0";"I";"SBSG";"SBMO";"2025-11-29 18:15:00";"2025-11-29 18:33:00";"2025-11-29 19:20:00";"2025-11-29 19:33:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-02 14:15:00";"2025-11-02 14:35:00";"2025-11-02 21:55:00";"2025-11-02 21:55:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-03 14:15:00";"2025-11-03 14:21:00";"2025-11-03 21:55:00";"2025-11-03 21:54:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-05 14:15:00";"2025-11-05 15:30:00";"2025-11-05 21:55:00";"2025-11-05 22:42:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-07 14:05:00";"2025-11-07 14:56:00";"2025-11-07 21:45:00";"2025-11-07 22:10:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-09 14:15:00";"2025-11-09 14:36:00";"2025-11-09 21:55:00";"2025-11-09 22:15:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-10 14:15:00";"2025-11-10 15:00:00";"2025-11-10 21:55:00";"2025-11-10 22:35:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-12 14:15:00";"2025-11-12 14:55:00";"2025-11-12 21:55:00";"2025-11-12 22:46:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-14 14:05:00";"2025-11-14 15:13:00";"2025-11-14 21:45:00";"2025-11-14 22:51:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-16 14:15:00";"2025-11-16 15:21:00";"2025-11-16 21:55:00";"2025-11-16 22:31:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-17 14:15:00";"2025-11-17 14:32:00";"2025-11-17 21:55:00";"2025-11-17 21:58:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-19 14:15:00";"2025-11-19 14:36:00";"2025-11-19 21:55:00";"2025-11-19 22:14:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-21 14:05:00";"2025-11-21 14:41:00";"2025-11-21 21:45:00";"2025-11-21 22:18:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-23 14:15:00";"2025-11-23 14:32:00";"2025-11-23 21:55:00";"2025-11-23 22:10:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-24 14:15:00";"2025-11-24 14:20:00";"2025-11-24 21:55:00";"2025-11-24 22:17:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-26 14:15:00";"2025-11-26 14:26:00";"2025-11-26 21:55:00";"2025-11-26 21:47:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-28 14:05:00";"2025-11-28 14:26:00";"2025-11-28 21:45:00";"2025-11-28 22:08:00";"REALIZADO";"N/A"
"TAP";"0009";"0";"I";"LPPT";"SBSG";"2025-11-30 14:15:00";"2025-11-30 14:41:00";"2025-11-30 21:55:00";"2025-11-30 22:02:00";"REALIZADO";"N/A"
"TAP";"0010";"0";"I";"SBSG";"LPPT";"2025-11-02 23:25:00";"2025-11-02 23:16:00";"2025-11-03 06:40:00";"2025-11-03 06:23:00";"REALIZADO";"N/A"
"TAP";"0010";"0";"I";"SBSG";"LPPT";"2025-11-03 23:25:00";"2025-11-03 23:12:00";"2025-11-04 06:40:00";"2025-11-04 06:14:00";"REALIZADO";"N/A"
"TAP";"0010";"0";"I";"SBSG";"LPPT";"2025-11-05 23:25:00";"2025-11-06 00:09:00";"2025-11-06 06:40:00";"2025-11-06 07:52:00";"REALIZADO";"N/A"
"TAP";"0010";"0";"I";"SBSG";"LPPT";"2025-11-07 23:15:00";"2025-11-07 23:31:00";"2025-11-08 06:30:00";"2025-11-08 06:46:00";"REALIZADO";"N/A"
"TAP";"0010";"0";"I";"SBSG";"LPPT";"2025-11-09 23:25:00";"2025-11-09 23:34:00";"2025-11-10 06:40:00";"2025-11-10 06:34:00";"REALIZADO";"N/A"
"TAP";"0010";"0";"I";"SBSG";"LPPT";"2025-11-10 23:25:00";"2025-11-10 23:54:00";"2025-11-11 06:40:00";"2025-11-11 06:57:00";"REALIZADO";"N/A"
"TAP";"0010";"0";"I";"SBSG";"LPPT";"2025-11-12 23:25:00";"2025-11-13 00:10:00";"2025-11-13 06:40:00";"2025-11-13 07:23:00";"REALIZADO";"N/A"
"TAP";"0010";"0";"I";"SBSG";"LPPT";"2025-11-14 23:15:00";"2025-11-15 00:11:00";"2025-11-15 06:30:00";"2025-11-15 07:31:00";"REALIZADO";"N/A"
"GLO";"1700";"0";"N";"SBBR";"SBCF";"2025-11-29 08:35:00";"2025-11-29 08:34:00";"2025-11-29 10:00:00";"2025-11-29 09:47:00";"REALIZADO";"N/A"
"GLO";"1700";"0";"N";"SBBR";"SBCF";"2025-11-30 08:35:00";"2025-11-30 08:56:00";"2025-11-30 10:00:00";"2025-11-30 10:11:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-01 07:05:00";"2025-11-01 06:51:00";"2025-11-01 08:55:00";"2025-11-01 08:25:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-02 07:05:00";"2025-11-02 06:54:00";"2025-11-02 08:55:00";"2025-11-02 08:30:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-03 07:05:00";"2025-11-03 06:59:00";"2025-11-03 08:55:00";"2025-11-03 08:33:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-04 07:05:00";"2025-11-04 06:51:00";"2025-11-04 08:55:00";"2025-11-04 08:23:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-05 07:05:00";"2025-11-05 06:55:00";"2025-11-05 08:55:00";"2025-11-05 08:47:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-06 07:05:00";"2025-11-06 07:02:00";"2025-11-06 08:55:00";"2025-11-06 08:44:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-07 07:05:00";"2025-11-07 06:55:00";"2025-11-07 08:55:00";"2025-11-07 08:29:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-08 07:05:00";"2025-11-08 06:56:00";"2025-11-08 08:55:00";"2025-11-08 08:41:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-09 07:05:00";"2025-11-09 07:00:00";"2025-11-09 08:55:00";"2025-11-09 08:29:00";"REALIZADO";"N/A"
"AZU";"2717";"0";"N";"SBSR";"SBKP";"2025-11-20 05:40:00";"2025-11-20 05:25:00";"2025-11-20 06:50:00";"2025-11-20 06:28:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-10 07:05:00";"2025-11-10 07:01:00";"2025-11-10 08:55:00";"2025-11-10 08:44:00";"REALIZADO";"N/A"
"UAE";"0262";"0";"I";"SBGR";"OMDB";"2025-11-15 01:30:00.100000000";"2025-11-15 01:25:00";"2025-11-15 15:35:00.100000000";"2025-11-15 15:32:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-11 07:05:00";"2025-11-11 06:52:00";"2025-11-11 08:55:00";"2025-11-11 08:27:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-12 07:05:00";"2025-11-12 06:54:00";"2025-11-12 08:55:00";"2025-11-12 08:37:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-13 07:05:00";"2025-11-13 06:57:00";"2025-11-13 08:55:00";"2025-11-13 08:38:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-14 07:05:00";"2025-11-14 06:55:00";"2025-11-14 08:55:00";"2025-11-14 08:38:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-15 07:05:00";"2025-11-15 06:55:00";"2025-11-15 08:55:00";"2025-11-15 08:30:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-16 07:05:00";"2025-11-16 06:54:00";"2025-11-16 08:55:00";"2025-11-16 08:37:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-17 07:05:00";"2025-11-17 07:03:00";"2025-11-17 08:55:00";"2025-11-17 08:48:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-18 07:05:00";"2025-11-18 06:53:00";"2025-11-18 08:55:00";"2025-11-18 08:26:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-19 07:05:00";"2025-11-19 06:57:00";"2025-11-19 08:55:00";"2025-11-19 08:38:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-20 07:05:00";"2025-11-20 06:56:00";"2025-11-20 08:55:00";"2025-11-20 08:36:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-21 07:05:00";"2025-11-21 06:54:00";"2025-11-21 08:55:00";"2025-11-21 08:35:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-22 07:05:00";"2025-11-22 06:56:00";"2025-11-22 08:55:00";"2025-11-22 08:37:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-23 07:05:00";"2025-11-23 06:52:00";"2025-11-23 08:55:00";"2025-11-23 08:26:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-24 07:05:00";"2025-11-24 06:56:00";"2025-11-24 08:55:00";"2025-11-24 08:32:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-25 07:05:00";"2025-11-25 07:00:00";"2025-11-25 08:55:00";"2025-11-25 08:33:00";"REALIZADO";"N/A"
"GLO";"1702";"0";"N";"SBBR";"SBRJ";"2025-11-26 07:05:00";"2025-11-26 07:11:00";"2025-11-26 08:55:00";"2025-11-26 08:44:00";"REALIZADO";"N/A"
"GLO";"1002";"0";"N";"SBSP";"SBRJ";"2025-11-21 06:05:00";"2025-11-21 05:58:00";"2025-11-21 07:10:00";"2025-11-21 07:16:00";"REALIZADO";"N/A"
"GLO";"1002";"0";"N";"SBSP";"SBRJ";"2025-11-22 06:20:00";"2025-11-22 06:10:00";"2025-11-22 07:30:00";"2025-11-22 07:14:00";"REALIZADO";"N/A"
"GLO";"1002";"0";"N";"SBSP";"SBRJ";"2025-11-24 06:05:00";"2025-11-24 05:57:00";"2025-11-24 07:10:00";"2025-11-24 06:53:00";"REALIZADO";"N/A"
"GLO";"1002";"0";"N";"SBSP";"SBRJ";"2025-11-25 06:05:00";"2025-11-25 06:04:00";"2025-11-25 07:10:00";"2025-11-25 07:00:00";"REALIZADO";"N/A"
"GLO";"1002";"0";"N";"SBSP";"SBRJ";"2025-11-26 06:05:00";"2025-11-26 05:56:00";"2025-11-26 07:10:00";"2025-11-26 06:57:00";"REALIZADO";"N/A"
"GLO";"1002";"0";"N";"SBSP";"SBRJ";"2025-11-27 06:05:00";"2025-11-27 05:57:00";"2025-11-27 07:10:00";"2025-11-27 06:54:00";"REALIZADO";"N/A"
"GLO";"1002";"0";"N";"SBSP";"SBRJ";"2025-11-28 06:05:00";"2025-11-28 05:58:00";"2025-11-28 07:10:00";"2025-11-28 06:55:00";"REALIZADO";"N/A"
"GLO";"1002";"0";"N";"SBSP";"SBRJ";"2025-11-29 06:20:00";"2025-11-29 06:14:00";"2025-11-29 07:30:00";"2025-11-29 07:08:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-01 06:15:00";"2025-11-01 06:09:00";"2025-11-01 07:20:00";"2025-11-01 07:20:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-03 06:15:00";"2025-11-03 06:15:00";"2025-11-03 07:20:00";"2025-11-03 07:13:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-04 06:15:00";"2025-11-04 06:11:00";"2025-11-04 07:20:00";"2025-11-04 07:12:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-05 06:15:00";"2025-11-05 06:13:00";"2025-11-05 07:20:00";"2025-11-05 07:23:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-06 06:15:00";"2025-11-06 06:08:00";"2025-11-06 07:20:00";"2025-11-06 07:13:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-07 06:15:00";"2025-11-07 06:13:00";"2025-11-07 07:20:00";"2025-11-07 07:19:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-08 06:15:00";"2025-11-08 06:09:00";"2025-11-08 07:20:00";"2025-11-08 07:11:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-10 06:15:00";"2025-11-10 06:11:00";"2025-11-10 07:20:00";"2025-11-10 07:23:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-11 06:15:00";"2025-11-11 06:13:00";"2025-11-11 07:20:00";"2025-11-11 07:18:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-12 06:15:00";"2025-11-12 06:06:00";"2025-11-12 07:20:00";"2025-11-12 07:15:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-13 06:15:00";"2025-11-13 06:10:00";"2025-11-13 07:20:00";"2025-11-13 07:10:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-14 06:15:00";"2025-11-14 06:06:00";"2025-11-14 07:20:00";"2025-11-14 07:17:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-15 06:15:00";"2025-11-15 06:09:00";"2025-11-15 07:20:00";"2025-11-15 07:21:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-17 06:15:00";"2025-11-17 06:14:00";"2025-11-17 07:20:00";"2025-11-17 07:15:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-18 06:15:00";"2025-11-18 06:07:00";"2025-11-18 07:20:00";"2025-11-18 07:08:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-19 06:15:00";"2025-11-19 06:16:00";"2025-11-19 07:20:00";"2025-11-19 07:17:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-20 06:15:00";"2025-11-20 06:09:00";"2025-11-20 07:20:00";"2025-11-20 07:12:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-21 06:15:00";"2025-11-21 06:12:00";"2025-11-21 07:20:00";"2025-11-21 07:18:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-22 06:15:00";"2025-11-22 06:02:00";"2025-11-22 07:20:00";"2025-11-22 06:56:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-24 06:15:00";"2025-11-24 06:11:00";"2025-11-24 07:20:00";"2025-11-24 07:13:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-25 06:15:00";"2025-11-25 06:12:00";"2025-11-25 07:20:00";"2025-11-25 07:18:00";"REALIZADO";"N/A"
"GLO";"1003";"0";"N";"SBRJ";"SBSP";"2025-11-26 06:15:00";"2025-11-26 06:07:00";"2025-11-26 07:20:00";"2025-11-26 07:08:00";"REALIZADO";"N/A"
"AZU";"2062";"0";"C";"SBKP";"SBEG";"2025-11-18 22:15:00";"null";"2025-11-19 02:05:00";"null";"CANCELADO";"N/A"
"AZU";"2062";"0";"C";"SBKP";"SBEG";"2025-11-19 22:55:00";"2025-11-19 23:41:00";"2025-11-20 02:45:00";"2025-11-20 03:21:00";"REALIZADO";"N/A"
"AZU";"2062";"0";"C";"SBKP";"SBEG";"2025-11-20 23:50:00";"2025-11-20 23:50:00";"2025-11-21 03:40:00";"2025-11-21 03:34:00";"REALIZADO";"N/A"
"AZU";"2062";"0";"C";"SBKP";"SBEG";"2025-11-21 23:35:00";"2025-11-21 23:24:00";"2025-11-22 03:25:00";"2025-11-22 03:06:00";"REALIZADO";"N/A"
"AZU";"2062";"0";"C";"SBKP";"SBEG";"2025-11-25 22:15:00";"2025-11-25 22:39:00";"2025-11-26 02:05:00";"2025-11-26 02:26:00";"REALIZADO";"N/A"
"AZU";"2062";"0";"C";"SBKP";"SBEG";"2025-11-26 22:55:00";"2025-11-26 22:37:00";"2025-11-27 02:45:00";"2025-11-27 02:19:00";"REALIZADO";"N/A"
"AZU";"2062";"0";"C";"SBKP";"SBEG";"2025-11-27 23:50:00";"2025-11-27 23:58:00";"2025-11-28 03:40:00";"2025-11-28 03:37:00";"REALIZADO";"N/A"
"AZU";"2062";"0";"C";"SBKP";"SBEG";"2025-11-28 23:35:00";"2025-11-28 23:24:00";"2025-11-29 03:25:00";"2025-11-29 03:04:00";"REALIZADO";"N/A"
"AZU";"2091";"0";"G";"SBKP";"SAEZ";"2025-11-07 11:00:00";"2025-11-07 11:51:00";"2025-11-07 14:00:00";"2025-11-07 14:46:00";"REALIZADO";"N/A"
"AZU";"2091";"0";"G";"SBKP";"SAEZ";"2025-11-14 11:00:00";"2025-11-14 10:55:00";"2025-11-14 14:00:00";"2025-11-14 13:50:00";"REALIZADO";"N/A"
"AZU";"2091";"0";"G";"SBKP";"SAEZ";"2025-11-21 11:00:00";"2025-11-21 11:02:00";"2025-11-21 14:00:00";"2025-11-21 13:59:00";"REALIZADO";"N/A"
"AZU";"2091";"0";"G";"SBKP";"SAEZ";"2025-11-28 11:00:00";"2025-11-28 11:24:00";"2025-11-28 14:00:00";"2025-11-28 14:33:00";"REALIZADO";"N/A"
"AZU";"2092";"0";"G";"SAEZ";"SBKP";"2025-11-07 16:00:00";"2025-11-07 15:49:00";"2025-11-07 18:35:00";"2025-11-07 18:21:00";"REALIZADO";"N/A"
"AZU";"2092";"0";"G";"SAEZ";"SBKP";"2025-11-14 16:00:00";"2025-11-14 15:32:00";"2025-11-14 18:35:00";"2025-11-14 17:58:00";"REALIZADO";"N/A"
"AZU";"2092";"0";"G";"SAEZ";"SBKP";"2025-11-21 16:00:00";"2025-11-21 15:25:00";"2025-11-21 18:35:00";"2025-11-21 17:50:00";"REALIZADO";"N/A"
"AZU";"2092";"0";"G";"SAEZ";"SBKP";"2025-11-28 16:00:00";"2025-11-28 15:59:00";"2025-11-28 18:35:00";"2025-11-28 18:30:00";"REALIZADO";"N/A"
"AZU";"2093";"0";"C";"SBKP";"SBPA";"2025-11-02 06:50:00";"2025-11-02 07:12:00";"2025-11-02 08:30:00";"2025-11-02 08:55:00";"REALIZADO";"N/A"
"AZU";"2093";"0";"C";"SBKP";"SBPA";"2025-11-09 06:50:00";"2025-11-09 07:08:00";"2025-11-09 08:30:00";"2025-11-09 08:52:00";"REALIZADO";"N/A"
"AZU";"2093";"0";"C";"SBKP";"SBPA";"2025-11-16 06:50:00";"2025-11-16 06:42:00";"2025-11-16 08:30:00";"2025-11-16 08:24:00";"REALIZADO";"N/A"
"AZU";"2093";"0";"C";"SBKP";"SBPA";"2025-11-24 06:50:00";"2025-11-24 06:55:00";"2025-11-24 08:30:00";"2025-11-24 08:28:00";"REALIZADO";"N/A"
"AZU";"2093";"0";"G";"SBPA";"SCEL";"2025-11-09 10:10:00";"2025-11-09 10:09:00";"2025-11-09 13:30:00";"2025-11-09 13:34:00";"REALIZADO";"N/A"
"AZU";"2093";"0";"G";"SBPA";"SCEL";"2025-11-16 10:10:00";"2025-11-16 10:10:00";"2025-11-16 13:30:00";"2025-11-16 13:39:00";"REALIZADO";"N/A"
"AZU";"2093";"0";"G";"SBPA";"SCEL";"2025-11-24 10:10:00";"2025-11-24 10:08:00";"2025-11-24 13:30:00";"2025-11-24 13:10:00";"REALIZADO";"N/A"
"AZU";"2094";"0";"G";"SCEL";"SBKP";"2025-11-02 15:00:00";"2025-11-02 14:15:00";"2025-11-02 19:00:00";"2025-11-02 17:51:00";"REALIZADO";"N/A"
"AZU";"2094";"0";"G";"SCEL";"SBKP";"2025-11-09 15:00:00";"2025-11-09 14:47:00";"2025-11-09 19:00:00";"2025-11-09 18:02:00";"REALIZADO";"N/A"
"AZU";"2094";"0";"G";"SCEL";"SBKP";"2025-11-16 15:00:00";"2025-11-16 15:24:00";"2025-11-16 19:00:00";"2025-11-16 19:30:00";"REALIZADO";"N/A"
"AZU";"2094";"0";"G";"SCEL";"SBKP";"2025-11-24 15:00:00";"2025-11-24 15:04:00";"2025-11-24 19:00:00";"2025-11-24 18:49:00";"REALIZADO";"N/A"
"AZU";"2220";"0";"N";"SBPS";"SBRP";"2025-11-01 15:00:00";"2025-11-01 14:57:00";"2025-11-01 16:50:00";"2025-11-01 16:53:00";"REALIZADO";"N/A"
"AZU";"2220";"0";"N";"SBPS";"SBRP";"2025-11-08 15:00:00";"2025-11-08 15:12:00";"2025-11-08 16:50:00";"2025-11-08 17:02:00";"REALIZADO";"N/A"
