Atualizado em: 2026-08-28
"ICAO Empresa Aérea";"Número Voo";"Código Autorização (DI)";"Código Tipo Linha";"ICAO Aeródromo Origem";"ICAO Aeródromo Destino";"Partida Prevista";"Partida Real";"Chegada Prevista";"Chegada Real";"Situação Voo";"Código Justificativa"
"LTG";"Z9827";"1";"G";"SBCF";"SBKP";"null";"2026-04-06 13:39:00";"null";"2026-04-06 14:47:00";"REALIZADO";"N/A"
"LTG";"Z9827";"2";"C";"SBFL";"SBGR";"null";"2026-04-15 07:37:00";"null";"2026-04-15 09:03:00";"REALIZADO";"N/A"
"LTG";"Z9827";"1";"C";"SBFL";"SBKP";"null";"2026-04-19 15:30:00";"null";"2026-04-19 16:45:00";"REALIZADO";"N/A"
"LTG";"Z9827";"1";"G";"SBKP";"SGAS";"null";"2026-04-06 19:05:00";"null";"2026-04-06 21:04:00";"REALIZADO";"N/A"
"LTG";"Z9828";"1";"C";"SBGR";"SBEG";"null";"2026-04-02 13:05:00";"null";"2026-04-02 17:16:00";"REALIZADO";"N/A"
"LTG";"Z9828";"4";"C";"SBGR";"SBEG";"null";"2026-04-09 10:52:00";"null";"2026-04-09 14:47:00";"REALIZADO";"N/A"
"LTG";"Z9828";"1";"C";"SBGR";"SBEG";"null";"2026-04-16 11:25:00";"null";"2026-04-16 15:18:00";"REALIZADO";"N/A"
"LTG";"Z9828";"1";"C";"SBGR";"SBEG";"null";"2026-04-23 08:14:00";"null";"2026-04-23 12:18:00";"REALIZADO";"N/A"
"LTG";"Z9828";"1";"C";"SBGR";"SBEG";"null";"2026-04-30 17:23:00";"null";"2026-04-30 21:16:00";"REALIZADO";"N/A"
"LTG";"Z9828";"1";"G";"SBKP";"SAEZ";"null";"2026-04-22 02:39:00";"null";"2026-04-22 05:33:00";"REALIZADO";"N/A"
"LTG";"Z9828";"1";"C";"SBKP";"SBCF";"null";"2026-04-06 09:44:00";"null";"2026-04-06 10:50:00";"REALIZADO";"N/A"
"LTG";"Z9828";"1";"C";"SBKP";"SBGR";"null";"2026-04-16 08:53:00";"null";"2026-04-16 10:07:00";"REALIZADO";"N/A"
"LTG";"Z9828";"1";"G";"SBKP";"SGES";"null";"2026-04-28 18:37:00";"null";"2026-04-28 20:24:00";"REALIZADO";"N/A"
"LTG";"Z9829";"4";"G";"SGAS";"SBCF";"null";"2026-04-06 21:31:00";"null";"2026-04-06 23:52:00";"REALIZADO";"N/A"
"LTG";"Z9829";"1";"G";"SGES";"SBGR";"null";"2026-04-28 21:15:00";"null";"2026-04-28 22:51:00";"REALIZADO";"N/A"
"LTG";"Z9830";"1";"G";"KMIA";"SKBO";"null";"2026-04-30 14:04:00";"null";"2026-04-30 17:43:00";"REALIZADO";"N/A"
"LTG";"Z9830";"1";"G";"SBEG";"SEQM";"null";"2026-04-04 15:20:00";"null";"2026-04-04 18:49:00";"REALIZADO";"N/A"
"LTG";"Z9830";"1";"G";"SBEG";"SEQM";"null";"2026-04-25 14:30:00";"null";"2026-04-25 17:34:00";"REALIZADO";"N/A"
"LTG";"Z9830";"1";"G";"SBGR";"SBEG";"null";"2026-04-04 07:54:00";"null";"2026-04-04 11:59:00";"REALIZADO";"N/A"
"LTG";"Z9830";"1";"G";"SBGR";"SBEG";"null";"2026-04-25 09:12:00";"null";"2026-04-25 13:07:00";"REALIZADO";"N/A"
"LTG";"Z9830";"1";"G";"SBKP";"SEQM";"null";"2026-04-30 00:08:00";"null";"2026-04-30 05:55:00";"REALIZADO";"N/A"
"LTG";"Z9830";"1";"G";"SEQM";"KMIA";"null";"2026-04-04 19:58:00";"null";"2026-04-04 23:57:00";"REALIZADO";"N/A"
"LTG";"Z9830";"1";"G";"SEQM";"KMIA";"null";"2026-04-25 18:41:00";"null";"2026-04-25 22:44:00";"REALIZADO";"N/A"
"ACN";"5317";"0";"N";"SWMW";"SWBR";"2026-04-14 15:30:00";"2026-04-14 16:00:00";"2026-04-14 16:45:00";"2026-04-14 16:59:00";"REALIZADO";"N/A"
"LTG";"Z9830";"1";"G";"SEQM";"KMIA";"null";"2026-04-30 07:12:00";"null";"2026-04-30 11:16:00";"REALIZADO";"N/A"
"LTG";"Z9831";"4";"G";"KMIA";"SBKP";"null";"2026-05-01 10:09:00";"null";"2026-05-01 18:27:00";"REALIZADO";"N/A"
"LTG";"Z9831";"4";"G";"SBCT";"SBFL";"null";"2026-05-01 22:03:00";"null";"2026-05-01 22:47:00";"REALIZADO";"N/A"
"LTG";"Z9831";"4";"G";"SBKP";"SBCT";"null";"2026-05-01 19:57:00";"null";"2026-05-01 20:53:00";"REALIZADO";"N/A"
"LTG";"Z9831";"1";"G";"SKBO";"KMIA";"null";"2026-04-30 20:05:00";"null";"2026-05-01 00:06:00";"REALIZADO";"N/A"
"LTG";"Z9832";"1";"G";"SBKP";"SKBO";"null";"2026-04-23 22:14:00";"null";"2026-04-24 03:46:00";"REALIZADO";"N/A"
"LTG";"Z9832";"1";"G";"SKBO";"KMIA";"null";"2026-04-24 05:21:00";"null";"2026-04-24 08:53:00";"REALIZADO";"N/A"
"LTG";"Z9835";"1";"G";"KMIA";"SBGR";"null";"2026-04-10 08:22:00";"null";"2026-04-10 17:06:00";"REALIZADO";"N/A"
"LTG";"Z9835";"1";"G";"SBGR";"SBKP";"null";"2026-04-10 19:42:00";"null";"2026-04-10 20:47:00";"REALIZADO";"N/A"
"LTG";"Z9999";"3";"G";"GVAC";"GVAC";"null";"2026-04-16 07:26:00";"null";"2026-04-16 07:43:00";"REALIZADO";"N/A"
"ACN";"0001";"2";"N";"SBBE";"SNVS";"2026-04-11 08:20:00";"null";"2026-04-11 09:25:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-01 14:40:00";"null";"2026-04-01 15:30:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-06 14:40:00";"2026-04-06 14:28:00";"2026-04-06 15:30:00";"2026-04-06 15:11:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-08 14:40:00";"null";"2026-04-08 15:30:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-10 14:40:00";"2026-04-10 14:25:00";"2026-04-10 15:30:00";"2026-04-10 15:07:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-13 14:40:00";"2026-04-13 14:35:00";"2026-04-13 15:30:00";"2026-04-13 15:12:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-15 14:40:00";"2026-04-15 14:33:00";"2026-04-15 15:30:00";"2026-04-15 15:10:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-17 14:40:00";"2026-04-17 14:28:00";"2026-04-17 15:30:00";"2026-04-17 15:00:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-20 14:40:00";"null";"2026-04-20 15:30:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-22 14:40:00";"null";"2026-04-22 15:30:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-24 14:40:00";"null";"2026-04-24 15:30:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-27 14:40:00";"2026-04-27 14:40:00";"2026-04-27 15:30:00";"2026-04-27 15:20:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SBRF";"SNRU";"2026-04-29 14:40:00";"2026-04-29 14:50:00";"2026-04-29 15:30:00";"2026-04-29 15:36:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-01 16:55:00";"null";"2026-04-01 17:50:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-06 16:55:00";"2026-04-06 16:23:00";"2026-04-06 17:50:00";"2026-04-06 17:12:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-08 16:55:00";"2026-04-08 15:38:00";"2026-04-08 17:50:00";"2026-04-08 16:33:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-10 16:55:00";"null";"2026-04-10 17:50:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-13 16:55:00";"2026-04-13 16:17:00";"2026-04-13 17:50:00";"2026-04-13 17:13:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-15 16:55:00";"2026-04-15 16:40:00";"2026-04-15 17:50:00";"2026-04-15 17:30:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-17 16:55:00";"2026-04-17 16:41:00";"2026-04-17 17:50:00";"2026-04-17 17:30:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-20 16:55:00";"null";"2026-04-20 17:50:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-22 16:55:00";"2026-04-22 16:44:00";"2026-04-22 17:50:00";"2026-04-22 17:50:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-24 16:55:00";"2026-04-24 16:39:00";"2026-04-24 17:50:00";"2026-04-24 17:35:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-27 16:55:00";"2026-04-27 16:40:00";"2026-04-27 17:50:00";"2026-04-27 17:34:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNGN";"SBRF";"2026-04-29 16:55:00";"2026-04-29 16:47:00";"2026-04-29 17:50:00";"2026-04-29 17:44:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-01 15:55:00";"null";"2026-04-01 16:25:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-06 15:55:00";"2026-04-06 15:38:00";"2026-04-06 16:25:00";"2026-04-06 16:11:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-08 15:55:00";"null";"2026-04-08 16:25:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-10 15:55:00";"null";"2026-04-10 16:25:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-13 15:55:00";"2026-04-13 15:33:00";"2026-04-13 16:25:00";"2026-04-13 16:00:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-15 15:55:00";"2026-04-15 15:32:00";"2026-04-15 16:25:00";"2026-04-15 15:59:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-17 15:55:00";"2026-04-17 15:41:00";"2026-04-17 16:25:00";"2026-04-17 16:17:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-20 15:55:00";"null";"2026-04-20 16:25:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-22 15:55:00";"null";"2026-04-22 16:25:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-24 15:55:00";"null";"2026-04-24 16:25:00";"null";"CANCELADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-27 15:55:00";"2026-04-27 15:47:00";"2026-04-27 16:25:00";"2026-04-27 16:17:00";"REALIZADO";"N/A"
"ACN";"5102";"0";"N";"SNRU";"SNGN";"2026-04-29 15:55:00";"2026-04-29 15:54:00";"2026-04-29 16:25:00";"2026-04-29 16:19:00";"REALIZADO";"N/A"
"ACN";"5108";"0";"N";"SBBE";"SBCJ";"2026-04-06 12:30:00";"2026-04-06 13:15:00";"2026-04-06 14:50:00";"2026-04-06 15:53:00";"REALIZADO";"N/A"
"ACN";"5108";"0";"N";"SBBE";"SBCJ";"2026-04-13 12:30:00";"2026-04-13 12:30:00";"2026-04-13 14:50:00";"2026-04-13 14:55:00";"REALIZADO";"N/A"
"ACN";"5108";"0";"N";"SBBE";"SBCJ";"2026-04-27 12:30:00";"2026-04-27 14:08:00";"2026-04-27 14:50:00";"2026-04-27 16:28:00";"REALIZADO";"N/A"
"ACN";"5108";"0";"N";"SBBE";"SDOW";"2026-04-10 07:00:00";"2026-04-10 07:50:00";"2026-04-10 09:45:00";"2026-04-10 10:12:00";"REALIZADO";"N/A"
"ACN";"5108";"0";"N";"SBBE";"SDOW";"2026-04-17 07:00:00";"2026-04-17 06:59:00";"2026-04-17 09:45:00";"2026-04-17 09:35:00";"REALIZADO";"N/A"
"ACN";"5112";"0";"N";"SBCF";"SNSS";"2026-04-11 09:00:00";"2026-04-11 09:00:00";"2026-04-11 10:55:00";"2026-04-11 11:01:00";"REALIZADO";"N/A"
"ACN";"5108";"0";"N";"SBBE";"SDOW";"2026-04-24 07:00:00";"2026-04-24 06:48:00";"2026-04-24 09:45:00";"2026-04-24 09:31:00";"REALIZADO";"N/A"
"ACN";"5108";"0";"N";"SBCJ";"SBBE";"2026-04-10 11:40:00";"2026-04-10 11:55:00";"2026-04-10 13:55:00";"2026-04-10 14:00:00";"REALIZADO";"N/A"
"ACN";"5108";"0";"N";"SBCJ";"SBBE";"2026-04-17 11:40:00";"null";"2026-04-17 13:55:00";"null";"CANCELADO";"N/A"
"GLO";"1567";"0";"N";"SBSL";"SBGR";"2026-04-21 05:05:00";"2026-04-21 05:02:00";"2026-04-21 08:45:00";"2026-04-21 08:43:00";"REALIZADO";"N/A"
"GLO";"1567";"0";"N";"SBSL";"SBGR";"2026-04-22 04:25:00";"2026-04-22 04:31:00";"2026-04-22 08:05:00";"2026-04-22 08:21:00";"REALIZADO";"N/A"
"GLO";"1567";"0";"N";"SBSL";"SBGR";"2026-04-24 04:25:00";"2026-04-24 04:16:00";"2026-04-24 08:05:00";"2026-04-24 07:37:00";"REALIZADO";"N/A"
"GLO";"1567";"0";"N";"SBSL";"SBGR";"2026-04-25 04:25:00";"2026-04-25 04:21:00";"2026-04-25 08:05:00";"2026-04-25 07:54:00";"REALIZADO";"N/A"
"GLO";"1567";"0";"N";"SBSL";"SBGR";"2026-04-27 04:55:00";"2026-04-27 04:45:00";"2026-04-27 08:35:00";"2026-04-27 08:16:00";"REALIZADO";"N/A"
"GLO";"1567";"0";"N";"SBSL";"SBGR";"2026-04-28 05:05:00";"2026-04-28 04:54:00";"2026-04-28 08:45:00";"2026-04-28 08:35:00";"REALIZADO";"N/A"
"GLO";"1567";"0";"N";"SBSL";"SBGR";"2026-04-29 04:25:00";"2026-04-29 04:16:00";"2026-04-29 08:05:00";"2026-04-29 07:51:00";"REALIZADO";"N/A"
"GLO";"1568";"0";"N";"SBGR";"SBSL";"2026-04-15 22:35:00";"2026-04-15 22:34:00";"2026-04-16 01:55:00";"2026-04-16 01:54:00";"REALIZADO";"N/A"
"GLO";"1568";"0";"N";"SBGR";"SBSL";"2026-04-22 22:35:00";"2026-04-22 22:32:00";"2026-04-23 01:55:00";"2026-04-23 01:51:00";"REALIZADO";"N/A"
"GLO";"1568";"0";"N";"SBGR";"SBSL";"2026-04-29 22:35:00";"2026-04-29 22:40:00";"2026-04-30 01:55:00";"2026-04-30 02:21:00";"REALIZADO";"N/A"
"GLO";"1569";"0";"N";"SBSL";"SBGR";"2026-04-16 04:20:00";"2026-04-16 04:10:00";"2026-04-16 08:00:00";"2026-04-16 07:51:00";"REALIZADO";"N/A"
"GLO";"1569";"0";"N";"SBSL";"SBGR";"2026-04-23 04:20:00";"2026-04-23 04:13:00";"2026-04-23 08:00:00";"2026-04-23 07:47:00";"REALIZADO";"N/A"
"GLO";"1569";"0";"N";"SBSL";"SBGR";"2026-04-30 04:20:00";"2026-04-30 04:13:00";"2026-04-30 08:00:00";"2026-04-30 08:14:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-01 20:05:00";"2026-04-01 20:20:00";"2026-04-01 21:55:00";"2026-04-01 22:09:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-02 20:05:00";"2026-04-02 20:05:00";"2026-04-02 21:55:00";"2026-04-02 22:08:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-03 20:55:00";"2026-04-03 20:47:00";"2026-04-03 22:45:00";"2026-04-03 22:54:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-04 20:40:00";"2026-04-04 20:36:00";"2026-04-04 22:40:00";"2026-04-04 22:30:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-05 20:05:00";"2026-04-05 19:56:00";"2026-04-05 22:05:00";"2026-04-05 21:50:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-06 20:05:00";"2026-04-06 20:07:00";"2026-04-06 21:55:00";"2026-04-06 21:52:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-07 20:05:00";"2026-04-07 20:05:00";"2026-04-07 21:55:00";"2026-04-07 22:04:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-08 20:05:00";"2026-04-08 20:05:00";"2026-04-08 21:55:00";"2026-04-08 21:57:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-09 20:05:00";"2026-04-09 20:15:00";"2026-04-09 21:55:00";"2026-04-09 22:03:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-10 20:05:00";"2026-04-10 19:55:00";"2026-04-10 21:55:00";"2026-04-10 22:00:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-11 20:40:00";"2026-04-11 20:38:00";"2026-04-11 22:40:00";"2026-04-11 22:24:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-12 20:05:00";"2026-04-12 20:09:00";"2026-04-12 22:05:00";"2026-04-12 22:02:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-13 20:05:00";"2026-04-13 19:55:00";"2026-04-13 21:55:00";"2026-04-13 21:44:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-14 20:05:00";"2026-04-14 20:09:00";"2026-04-14 21:55:00";"2026-04-14 21:53:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-15 20:05:00";"2026-04-15 19:57:00";"2026-04-15 21:55:00";"2026-04-15 21:47:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-16 20:05:00";"2026-04-16 20:02:00";"2026-04-16 21:55:00";"2026-04-16 21:47:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-17 20:05:00";"2026-04-17 21:19:00";"2026-04-17 21:55:00";"2026-04-17 23:06:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-18 20:40:00";"2026-04-18 20:38:00";"2026-04-18 22:40:00";"2026-04-18 22:30:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-19 20:55:00";"2026-04-19 20:50:00";"2026-04-19 22:55:00";"2026-04-19 22:38:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-20 20:05:00";"2026-04-20 20:08:00";"2026-04-20 21:55:00";"2026-04-20 21:59:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-21 20:05:00";"2026-04-21 19:58:00";"2026-04-21 21:55:00";"2026-04-21 21:42:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-22 20:05:00";"2026-04-22 19:55:00";"2026-04-22 21:55:00";"2026-04-22 21:37:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-23 20:05:00";"2026-04-23 19:56:00";"2026-04-23 21:55:00";"2026-04-23 21:45:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-24 20:05:00";"null";"2026-04-24 21:55:00";"null";"CANCELADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-25 20:40:00";"2026-04-25 20:33:00";"2026-04-25 22:40:00";"2026-04-25 22:15:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-26 20:05:00";"2026-04-26 20:33:00";"2026-04-26 22:05:00";"2026-04-26 22:37:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-27 20:05:00";"2026-04-27 19:59:00";"2026-04-27 21:55:00";"2026-04-27 21:59:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-28 20:05:00";"2026-04-28 20:03:00";"2026-04-28 21:55:00";"2026-04-28 21:53:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-29 20:05:00";"2026-04-29 20:01:00";"2026-04-29 21:55:00";"2026-04-29 21:58:00";"REALIZADO";"N/A"
"GLO";"1570";"0";"N";"SBGR";"SBVC";"2026-04-30 20:40:00";"2026-04-30 20:34:00";"2026-04-30 22:30:00";"2026-04-30 22:17:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-01 07:15:00";"2026-04-01 07:05:00";"2026-04-01 09:20:00";"2026-04-01 09:07:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-02 07:50:00";"2026-04-02 10:51:00";"2026-04-02 09:55:00";"2026-04-02 12:35:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-03 07:15:00";"2026-04-03 07:15:00";"2026-04-03 09:20:00";"2026-04-03 09:35:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-04 07:45:00";"2026-04-04 07:35:00";"2026-04-04 09:50:00";"2026-04-04 09:33:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-05 07:15:00";"2026-04-05 07:06:00";"2026-04-05 09:20:00";"2026-04-05 09:26:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-06 07:50:00";"2026-04-06 07:40:00";"2026-04-06 09:55:00";"2026-04-06 09:41:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-07 07:50:00";"2026-04-07 07:40:00";"2026-04-07 09:55:00";"2026-04-07 09:45:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-08 07:15:00";"2026-04-08 07:05:00";"2026-04-08 09:20:00";"2026-04-08 09:12:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-09 07:50:00";"null";"2026-04-09 09:55:00";"null";"CANCELADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-10 07:15:00";"2026-04-10 07:09:00";"2026-04-10 09:20:00";"2026-04-10 09:11:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-11 07:45:00";"2026-04-11 07:34:00";"2026-04-11 09:50:00";"2026-04-11 09:56:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-12 07:15:00";"2026-04-12 07:05:00";"2026-04-12 09:20:00";"2026-04-12 09:07:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-13 07:50:00";"2026-04-13 07:40:00";"2026-04-13 09:55:00";"2026-04-13 09:33:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-14 07:50:00";"2026-04-14 07:43:00";"2026-04-14 09:55:00";"2026-04-14 09:48:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-15 07:15:00";"2026-04-15 07:05:00";"2026-04-15 09:20:00";"2026-04-15 09:13:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-16 07:50:00";"2026-04-16 07:40:00";"2026-04-16 09:55:00";"2026-04-16 10:02:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-17 07:15:00";"2026-04-17 07:05:00";"2026-04-17 09:20:00";"2026-04-17 09:05:00";"REALIZADO";"N/A"
"GLO";"1571";"0";"N";"SBVC";"SBGR";"2026-04-18 07:45:00";"2026-04-18 07:36:00";"2026-04-18 09:50:00";"2026-04-18 09:59:00";"REALIZADO";"N/A"
"AZU";"2954";"0";"N";"SBKP";"SBBE";"2026-04-27 21:50:00";"2026-04-27 22:20:00";"2026-04-28 01:15:00";"2026-04-28 01:45:00";"REALIZADO";"N/A"
"AZU";"2954";"0";"N";"SBKP";"SBBE";"2026-04-28 21:50:00";"2026-04-28 21:55:00";"2026-04-29 01:15:00";"2026-04-29 01:19:00";"REALIZADO";"N/A"
"AZU";"2954";"0";"N";"SBKP";"SBBE";"2026-04-29 21:50:00";"2026-04-29 21:52:00";"2026-04-30 01:15:00";"2026-04-30 01:15:00";"REALIZADO";"N/A"
"AZU";"2954";"0";"N";"SBKP";"SBBE";"2026-04-30 21:50:00";"2026-04-30 22:03:00";"2026-05-01 01:15:00";"2026-05-01 01:40:00";"REALIZADO";"N/A"
"AZU";"2955";"0";"N";"SBKP";"SBFI";"2026-04-02 08:10:00";"2026-04-02 08:01:00";"2026-04-02 09:45:00";"2026-04-02 09:31:00";"REALIZADO";"N/A"
"AZU";"2955";"0";"N";"SBKP";"SBFI";"2026-04-03 07:55:00";"2026-04-03 07:54:00";"2026-04-03 09:30:00";"2026-04-03 09:27:00";"REALIZADO";"N/A"
"AZU";"2955";"0";"N";"SBKP";"SBFI";"2026-04-04 08:10:00";"2026-04-04 08:08:00";"2026-04-04 09:45:00";"2026-04-04 09:35:00";"REALIZADO";"N/A"
"AZU";"2955";"0";"N";"SBKP";"SBFI";"2026-04-05 08:10:00";"2026-04-05 08:10:00";"2026-04-05 09:45:00";"2026-04-05 09:38:00";"REALIZADO";"N/A"
"AZU";"2955";"0";"N";"SBKP";"SBFI";"2026-04-06 08:10:00";"2026-04-06 08:16:00";"2026-04-06 09:45:00";"2026-04-06 09:47:00";"REALIZADO";"N/A"
"AZU";"2955";"0";"N";"SBKP";"SBFI";"2026-04-07 08:10:00";"2026-04-07 08:11:00";"2026-04-07 09:45:00";"2026-04-07 09:42:00";"REALIZADO";"N/A"
"AZU";"2955";"0";"N";"SBKP";"SBFI";"2026-04-09 08:10:00";"2026-04-09 08:12:00";"2026-04-09 09:45:00";"2026-04-09 09:48:00";"REALIZADO";"N/A"
"AZU";"2955";"0";"N";"SBKP";"SBFI";"2026-04-10 08:10:00";"2026-04-10 08:13:00";"2026-04-10 09:45:00";"2026-04-10 09:51:00";"REALIZADO";"N/A"
